,SOS2,RAF1,PRKCB,PRKCA,PDPK1,TNF,MAP2K4,PLA2G3,FCER1G,MS4A2,FCER1A,PRKCD,INPP5D,PRKCE,MAPK9,MAPK10,PLA2G6,IL13,PLA2G2E,PLA2G10,MAPK11,MAP2K2,PLA2G2A,RAC3,MAP2K3,PLA2G4A,MAPK13,PLA2G5,PLA2G12B,MAP2K1,VAV1,MAP2K7,MAP2K6,AKT1,PLA2G2F,AKT2,AKT3,NRAS,GRB2,MAPK3,RAC1,SOS1,PLA2G1B,MAPK1,CSF2,PIK3R5,HRAS,MAPK8,IL3,MAPK14,MAPK12,GAB2,KRAS,SYK,PLA2G4E,BTK,PIK3R3,PIK3CA,PIK3CB,LCP2,PIK3CD,PLA2G2C,PLCG1,PLA2G2D,PLCG2,PLA2G12A,IL4,FYN,IL5,PIK3CG,VAV3,LYN,PIK3R1,PIK3R2
SIDM00203,-0.4651648639501791,1.1262772265998515,1.5768527561647319,-0.5087728634558132,0.907217555862284,-0.6575981787836586,0.5183292417766069,-0.6655575361195823,-0.5526022955449625,-0.9119520250758567,-0.8348223130061038,-0.31325242826280614,-0.7226876266544559,-0.35833863521751713,0.4803807153992876,-0.13621969837363027,-0.7185219111044241,-0.8860528428850727,-0.8298994598309233,-1.06703014982335,-0.5413545101192714,1.294822644198371,-0.8817304828179021,1.820150536017177,0.37334062868136175,-0.9510498721992834,-0.7210014618299485,-1.0291380694482846,-0.9131520633413976,1.4836553904285492,-0.7843959395834547,-0.21553165421096318,1.3361681258939972,-0.213253690226644,-0.858648784489154,-0.6758460157871827,-0.7527063766606182,1.7242087059158657,1.9079147969246584,0.38169891051555055,2.409229532475673,1.2433361546704476,-0.8593481195956183,0.3030319501861646,-0.7039010646085255,-0.7236063113775109,1.2020047121700335,-0.37537967112205733,-0.8661812360582033,0.42272076017873284,-0.16278664971068882,-0.7521970627009008,0.6302779972343878,-0.7411591114319382,-0.8022290293151307,-1.0415710982735693,0.02445510157451811,1.0475452318161127,-0.22687816856790802,-0.9034977337538874,-0.6763091568341252,-0.9152820820296412,0.7437991907353062,-0.8562626581271362,-0.049922862006430445,1.0851065697411133,-0.8936908987336087,1.2037626797438765,-0.8150354189721383,-0.725863209991022,-0.7184354767495861,-0.7358111162282618,0.02284698500711781,-0.34078682594954735
SIDM00896,0.2645243313615397,1.1824171647832962,-0.7139504794172685,-0.5996684061797177,1.1553502812214311,-0.8326205306880009,0.5264488400684451,-0.5776673086111119,-0.5110401710523488,-0.868284699296551,-0.8093388534467589,0.09053539684364853,-0.3884776699866175,-0.00741450487197841,0.08363649850260235,-0.4903356121033082,-0.5766390122018153,-0.8386381661143228,-0.7557568461447104,-0.8745978466758855,-0.542426148520364,1.2377587584884058,-0.8851240806490425,0.09278053668786282,1.0639027527599432,-0.9002286355560707,0.8471310352154304,-0.953419766114631,-0.7746558636184052,1.9833696522959976,-0.7152608032026109,-0.04560943406966238,0.6599395370009181,-0.20020978253212998,-0.8850180516489087,-0.4301620755646779,-0.8065530207942485,1.5461470293228585,1.7111948296154733,0.3598687386328577,2.3737466043544235,0.6310953601048527,-0.8537986286571235,0.17410214131436116,-0.666575472824606,0.0781571667973292,0.6274547925835029,-0.23241805485367936,-0.8799966694752429,0.017760766402129844,1.0346337332259132,-0.6441006365331418,1.114460742258325,1.2600406609415693,-0.7721756066824831,-0.9705246751998614,-0.29806190051642684,0.6296744846264061,0.16404440119619543,-0.7290360535547814,-0.6938923572465373,-0.8374509729732016,-0.628065426261508,-0.7411943410634367,1.8787604933372968,0.8333977874053587,-0.8560028519428424,-0.014496922724285675,-0.7495819755516753,0.7061045317318919,-0.763048909477163,1.1675006470958875,-0.11035417367141132,-0.32131211729383574
SIDM00285,-0.06270638076773051,1.0478049575850488,-0.803198425605953,-0.1348414536137336,0.9790831712372579,-0.8042984475157275,0.15276899499532126,-0.6540496933778106,-0.6880942674155144,-0.8871010838633333,-0.8153700612312601,-0.02832596113623075,-0.6569137082721789,-0.5537106827302267,0.2896997642130762,0.178264913557504,-0.6972438717262273,-0.8912240525473929,-0.8025148475372782,0.07206879157845214,-0.33359554725309226,1.43374515660779,-0.9680238825201509,2.1025678214670944,-0.112145414656795,-1.0848707387716758,-0.5327153777961945,-0.9798431875908297,-0.941727115561445,1.0821781871070733,-0.7124736197557978,-0.05041334347288882,0.2298982809472164,0.1691225544824134,-0.8393543783819527,-0.5948249225053361,-0.31761541473737726,0.642449723991221,1.8115656329927976,0.16824784908483684,2.4961143216753574,0.8768047940380146,-0.9237820001980207,0.2240008915534821,-0.7425337697172941,-0.775904060065737,1.4429674388033307,-0.20223776365537013,-0.9036537529582905,-0.0029949016108214203,0.6921387775221229,-0.10219680749181913,0.6433827496757476,-0.7119950616667129,-0.9162284991182068,-0.9723483803501428,-0.43811310958071037,1.0295341984859123,-0.42947896723224027,-0.9126247387768303,-0.6974230338806906,-0.9014313582079774,0.9883880110360592,-0.7807541368260351,-0.9248485700082084,0.7318266259198621,-0.8284263843459674,2.1706008357054913,-0.7704940424904225,-0.8750123669955021,-0.7996666670603365,1.4685051924342118,0.502684293308447,-0.37072701332850344
SIDM00930,-0.4265314110762898,0.9635618171464889,-0.8202110713519666,0.5711838899907703,0.6037711685451147,-0.7523654801479234,0.6384271704065102,-0.6427934403106215,-0.6542744283105384,-0.8536731608549896,-0.6564887180881892,-0.0376959691097852,-0.727150089094322,0.8976511952045725,0.7499427065223623,-0.8243236475383935,-0.800568366117048,-0.781822133433179,-0.8030285147256168,-1.0538544500742506,-0.6463032964427479,1.1345241040020362,-0.8978575741228708,1.1289554656461962,1.4872622622861245,-0.45538614529254046,-0.49077186121803046,-0.9628827853356482,-0.8836651601435593,1.8901527913461866,-0.6357347835764374,-0.2509396069734262,-0.07301554737057456,-0.24556171741367638,-0.8237671946064109,-0.6677252584809572,-0.2180386510464583,2.264237936269313,1.800302943286652,0.31248482186195187,2.3507761393308257,0.4447260479656555,-0.9087591806131325,0.4347803699124279,-0.7311201630117699,-0.7587140277244745,1.0647139580401872,-0.3455922195206413,-0.7998140095911495,0.2701983021158449,-0.3786802464121445,-0.7827542922037377,0.5103122795095788,-0.7528539844114466,-0.7754433177868008,-1.0053465317763144,-0.5090014253272905,1.1230213712850856,-0.13964345663888136,-0.9527098281978404,-0.5268624669822445,-0.8687445018345096,-0.13904350925712333,-0.7972009062173182,-0.2651210942706517,0.4299527793678788,-0.7534665055222988,0.897981935981377,-0.7636148062809875,-0.8024072042762728,-0.7056079399798292,0.9181077294846827,0.014575363293496582,-0.4059092270600223
SIDM00205,-0.12744685675962733,0.8568707074983725,2.635225909650365,-0.25270764791755895,1.1313554621639779,-0.7313848480716134,0.15468513551298319,1.1246982967223986,-0.4016244945941325,-0.8905303627177609,-0.6827300546565898,-0.13595042299809904,-0.606553724296603,-0.37003623311764444,0.17628519378785196,0.041939944285742305,-0.6010675046040223,-0.9666701617490433,-0.8402225612476348,-1.0091047229512986,-0.6149571182053757,1.5714265071596587,-0.8868200839281698,1.9628051607077874,0.2389418167509916,-1.0411855072682015,-0.666550026634672,-1.0113012380365622,-0.8939191051730571,1.3322487175700377,0.9962044092620933,-0.050349029778241856,1.4312338333553494,-0.33915689912004515,-0.8302466144069659,-0.5222979920380513,-0.861183600846659,1.3500995328714132,1.434515384055414,0.5489316027205212,2.439385684372721,1.0132946901483306,-0.8507756432995206,0.21829417768552534,-0.7338954647781305,-0.7539956740718382,0.6099654735117818,-0.4461321292928599,-0.8695838014456576,0.39424626970870436,-0.06876888314397285,-0.5547505744914067,0.6951246624053964,-0.7112553021626589,-0.7976962664460329,-0.9954909214337669,-0.5712124472459914,1.3960612045231393,-0.4482733152761993,-0.8305797325090047,-0.5470051600067805,-0.8139874417563803,0.6949957929447728,-0.8334853914879458,0.934351026120627,1.414670822996221,-0.8714136069839955,1.3797644773320006,-0.901879896834389,-0.7310743349732521,-0.7187713587372567,0.06161770445340819,-0.11869190776716666,-0.411541398832511
SIDM00535,0.2685463656022205,0.9678004752973103,-0.7463364387027211,-0.3899127538760231,0.8011300770192008,-0.610467087346654,0.8681415585355102,-0.5441159994332876,-0.6225539122841312,-0.9632990406373948,-0.7116518359426254,-0.15707617151098258,-0.637103922954585,0.026537590323332156,0.39457909796826784,-0.8833525937688198,-0.7024323354833559,-0.8540012701893798,-0.8435304032182505,-0.9731995607532992,-0.6044193006218481,1.3879344603587789,-0.8511522813880554,0.8880085950034863,0.2033254872570185,-1.0943456139245604,-0.6931525545169461,-0.956900238946431,-0.8402611945291354,1.4841282346970253,-0.6393522738588544,-0.21987168407554972,-0.2212477321081176,-0.28518638484256337,-0.8784645757414964,-0.5408618915793801,-0.39499459966009065,1.4976266902699853,1.5840836790741681,0.19582941728268308,2.42346950310767,0.8602107831662142,-0.9517711320816559,0.7500249573430453,-0.5418005747507844,-0.8295726654511544,0.6869743181161655,-0.047652406008010836,-0.8943081680794379,0.25923341796159405,-0.12090320962081282,-0.6520259920790561,0.8573811928249839,-0.6663766376712261,-0.9272419795123814,-0.9342377743758701,-0.7098178199769535,0.8997583049314052,-0.2539926681533374,-0.8699540345991683,-0.7080365235488207,-0.6104881434777605,0.05152780543694728,-0.7792341117476358,0.3077729399282414,0.9207289458228913,-0.9729686223979611,2.1691566527832244,-0.6317230558545947,-0.882411857801126,-0.728595339935257,-0.9176049434794816,-0.5220043118705655,-0.12358257377755363
SIDM01175,0.13357932748177634,1.005166371617297,-0.7610232325364144,-0.12797968165214393,1.0714272668063891,-0.7016910913049125,0.2561875447087503,-0.6364034180171583,-0.6061344017351271,-0.8788678480850431,-0.8281524887288012,-0.01403586001503577,-0.6632698258155704,0.17952278097487878,0.5384617476581253,-0.702606067465602,-0.7122171105842664,-0.8229901863380273,-0.7328081406966588,-0.908319734448018,-0.6291673920578489,1.266944859004023,-0.8970100004012365,0.35902294680908253,0.5760722583747874,-0.9251989941341101,-0.5309497564366098,-0.9495621275287947,-0.7633079116171043,1.7535731784915567,-0.7371670066365363,-0.4338155211325556,-0.2575652251471446,-0.08016722097030013,-0.8871759603492814,-0.5883206913387383,-0.1825887480860544,1.5480194617516685,1.665251276943813,0.6479825539674176,2.4483307923190685,0.5700863453677522,-0.920600054892279,0.8362006433606047,-0.48887457826317926,-0.736705023470413,1.1121930638225321,-0.2979057957164049,-1.0009504941135272,0.203132610240335,-0.529707288637618,-0.54938732001353,0.3364779367089324,-0.6026167332225825,-0.7799617772847753,-1.0112393166205844,-0.33269921218671955,0.6640798322873082,0.002506738686092491,-0.9213740164616548,-0.34886228692651533,-0.8380095793613385,-0.23129942999817588,-0.6977708802843686,-0.5425540217365086,0.9934089851081291,-0.913479073703657,0.8611987501588808,-0.7771962439021157,-0.8840404751252887,-0.7401922925778914,-0.8603129906954259,0.23918537042937588,-0.42069171731819854
SIDM00832,-0.21980872596457274,0.6923028262320772,-0.7046636103056619,-0.11017214820191233,0.7995274008897999,-0.8375911945078467,0.4715423793937991,-0.5818814150298115,-0.5728177724759868,-0.8176391515654973,-0.715555132122498,0.797196818509077,-0.49245051268520246,0.19588715897976028,0.5012060179433905,-0.8677407342888763,-0.6667270899606513,-0.871765198978071,-0.8165447019770992,0.6543610372077643,-0.7461961675097027,1.01562544363684,-0.7739758267234155,1.2045253880888378,0.9655226537339513,0.6706086693612764,1.20717098791458,-1.040787560500306,-0.7074158345535069,1.3172768602687486,-0.6928270757432768,-0.09704803914545662,1.2440222754544343,-0.2514166118181142,-0.7543711925856027,-0.46205316565691734,-0.8788428968727604,0.8351257366012098,1.5635070074530282,0.6551428937817955,2.6437928712777903,0.9857390511904945,-0.8866901018216349,0.35812464551025286,-0.5764150308676432,-0.8069546098634771,1.3433735929340775,-0.46715380067857154,-0.9571328277659723,0.48186562286383444,-0.15668126112320513,-0.37406796488656197,1.0282700346702212,1.377572703433409,-0.7867432509349558,-0.9503369616600591,-0.7132146713611778,0.7843717269439923,0.2768332010294442,-0.9631529932570979,-0.6678945424268861,-0.7961826864090794,-0.05184857784570714,-0.8029043606553572,-0.336186523665113,1.3353071397671525,-1.0224559620474616,0.04935073764687731,-0.7014386205601205,-0.9512192639565977,0.3699509238544285,1.246617570888921,0.44162358350931996,-0.11778769005115587
SIDM00528,0.3377457228936873,0.7571192265504048,-0.870890048000654,-0.6825184397628579,1.2604419273059069,-0.6974602226351803,0.7582044386913278,-0.7222874727077411,-0.5306192568231513,-0.8939118004755425,-0.817251624541487,1.0378364453030469,-0.6510440357176174,-0.040927824413456416,0.7294991687334011,0.1545241348674444,-0.6715121522182197,-0.8858955992790154,-0.8367506423589505,-0.41423776046317967,-0.6381897817007499,0.8861577587895904,-0.9165083693843984,1.4951452842003798,0.6575108150222372,-1.1591929716142764,1.6802514986172783,-0.8800769815996314,-0.9658983803432041,1.6199258707313975,-0.7128369432517246,-0.18383154945945732,1.8583985024930887,0.3818556376695243,-0.9554647274137934,-0.5890836890439028,-0.919850972455737,1.152463139372431,2.2470243190289816,0.8647935137212137,2.2949733240091907,0.5652044260685267,-0.9629142840137447,0.6451216688727028,-0.5744624111064721,-0.8073656637101051,1.1505827669040425,-0.21339000269732641,-0.9664041166070251,0.3356034974951121,-0.47464881502009115,-0.5852519628535847,0.5829758166933029,-0.48005461948948996,-0.848961657296644,-1.022234962002247,0.285183373131798,0.5349196392587716,0.1993578058864077,-1.0048726945115825,-0.7385291112788261,-0.8172964885812276,0.0074211755829804915,-0.7804117052369915,-0.14771723134929374,1.5224764229176464,-0.853100080233018,-0.5210687037143962,-0.7690332271576116,-0.9590122603556988,0.6794774785206774,-0.8266142788714316,0.18273107511373848,-0.17416887289508978
SIDM00371,0.35580661994148627,0.2652186690952928,-0.7913957619121663,-0.0893044997751094,1.1276069400330522,-0.7875858267129953,0.3256872550015643,-0.6445311236790399,-0.620450899902445,-0.9530327305999066,-0.7986959107359308,0.33534619982136143,-0.6990613814483373,-0.08808762322878969,0.44249782577158425,-0.7071093272750377,-0.7107969413601002,-0.8893044949955254,-0.7314714874338815,-0.7579773983020722,-0.3739784238289345,1.1657213488851537,-0.8909486236830907,0.2656036595666314,1.0090889527544795,-0.9359494645636973,-0.5278480548570159,-1.0738736883297548,-0.7358564009992383,1.4605516414666382,-0.7628462826104015,-0.19297844503947592,-0.2914886773518111,-0.2229081156677861,-1.0335847078364668,-0.6704640021578374,-0.5686335331042086,1.41024529540681,1.3446389719757406,0.2650879285242577,2.6032528136906414,0.842241287321192,-0.9097873729112604,0.8678167969956708,-0.4802227641334258,-0.7672738180158256,1.0931386109103485,-0.28878810560408336,-0.8976614247785527,0.244441420070609,0.5065913347368433,-0.2862718400213018,0.6830887295311577,-0.46908175074453023,-0.894519780112886,-0.9166962417290839,-0.5070118997171718,1.227697707652068,0.6397223626619672,-0.9348109164376708,-0.6261181045369932,-0.7833317892725588,-0.1291133991876957,-0.8274152615854657,0.5681342123101134,0.30728982713035063,-0.9280429153581761,-0.5577901048784398,-0.7314641604566088,-0.8221723108026069,-0.7438694522564562,0.4947533722709237,-0.48558473460355517,-0.3247177219497541
SIDM00688,0.04815578441370072,1.019941622308857,-0.7443022648158522,-0.3937183605894082,1.369708774644838,-0.6913707857556417,1.0519766231438157,-0.685004098927597,-0.300490449616348,-0.8029586168159736,-0.8718421621672144,0.12654702851987729,-0.21475248554668683,-0.48595748145052364,0.3277376854139479,-0.6290569244889372,-0.6398144130773915,-0.8363098453641322,-0.8686707878760661,-1.0302210399325744,-0.41736548432312903,1.2287888034240415,-0.7662127091093031,0.5932079358452834,1.5202608408855074,-1.0665062590154357,0.6687141333095837,-0.8068729701682197,-0.8660777676823158,1.7778259582340152,0.9904411611583932,-0.16143597090100642,-0.1795351075444583,-0.41723603747301374,-0.8012531509742821,-0.46487660381978346,-0.7875148053517733,1.608344544737216,1.9340625083442942,0.2952871737853554,2.1602638041149684,0.30351937976267845,-0.8980958185214793,0.8976922539901645,-0.616670857977408,-0.16944405875148727,0.8032752099479474,-0.33980632266980426,-0.864445569838969,0.07110902007269297,0.7648485603883938,-0.6335670927567514,0.8193960528766632,2.0115992902862883,-0.822384719878922,-0.9283298612343228,-0.29382526218451177,0.6473645448478188,0.3674348196825791,-0.5731587862487333,-0.6707219882446551,-0.7753894138575042,0.034888679318956686,-0.7046864930386604,2.1663338048651353,1.19262622099935,-0.866625203043687,1.2419279537389736,-0.6594053658173908,1.009652794689846,-0.7602217993640674,1.1629695740770745,-0.011552678430060978,-0.3592231531599428
SIDM00583,-0.1111896820232724,0.9056619717163262,-0.7911583678691806,0.16430959168262504,0.6962021381272224,-0.6586313676431038,0.6376789704674433,-0.6013685502683542,-0.7280400272046856,-0.8081461135768799,-0.8890597194851068,0.1796070399986018,-0.7138214923847772,0.0607432176540245,0.5839184779236645,-0.9394763261126989,-0.7693753762755963,-0.9376270051689576,-0.7935872349688687,-0.6632248410219523,-0.5167043907787612,1.0742974357501296,-0.8088124632352114,1.4526566559331389,0.8095550303592485,-1.2075542297407797,-0.6196191699925226,-0.9529312169935091,-0.8464488477036037,1.685678127044036,-0.7814737073003016,-0.29183411257369274,-0.3202887602242536,-0.045288651105350054,-0.9964933502917213,0.6082372003145006,-0.7205918363682406,1.5706877158432382,1.621239619436342,0.20109644603436336,2.4974852595841295,0.6037630859339689,-0.9278182452359487,0.7317678249074253,-0.5533498798159157,-0.8779034276424424,1.4173965810049876,0.3262789553807821,-0.873430207294821,0.047597199529508076,0.33459389671255846,-0.6388066314702032,0.9355273169597498,-0.7286866846344215,-0.8421859264882292,-0.9946048202052793,-0.1527499375768399,0.871482869285972,0.9496308898300391,-0.9049766353655277,-0.48999271577481524,-0.9450278055827467,-0.1707433548638874,-0.8156480619458115,-0.22060677869000758,1.0537587511309792,-0.8362466658957711,-0.4573719222774659,-0.6715645167109112,-0.8481020116745684,-0.7121641084927908,0.7842877830565655,-0.29448280234238117,-0.3623635771579412
